chart_date,chart_year,rank,title,artist,movement,weekly_sales,total_sales,source_year
1968-05-13,1968,9,マサチューセッツ,ビージーズ,↓,,,1968
1968-05-13,1968,10,レディ・マドンナ,ザ・ビートルズ,↑,,,1968
1968-05-13,1968,11,伊勢佐木町ブルース,青江三奈,↓,,,1968
1968-05-13,1968,12,盛り場ブルース,森進一,↓,,,1968
1968-05-13,1968,13,小樽のひとよ,鶴岡雅義と東京ロマンチカ,↓,,,1968
1968-05-13,1968,14,薩摩の女,北島三郎,↑,,,1968
1968-05-13,1968,15,雨の銀座,黒沢明とロス・プリモス,↓,,,1968
1968-05-13,1968,16,新宿そだち,大木英夫・津山洋子,↑,,,1968
1968-05-13,1968,17,白鳥の歌,ジャッキー吉川とブルーコメッツ,↑,,,1968
1968-05-13,1968,18,あの時君は若かった,ザ・スパイダース,↓,,,1968
1968-05-13,1968,19,天使の誘惑,黛ジュン,↑,,,1968
1968-05-13,1968,20,涙のかわくまで,西田佐知子,↓,,,1968
1968-05-20,1968,1,花の首飾り/銀河のロマンス,ザ・タイガース,←,,,1968
1968-05-20,1968,2,星影のワルツ,千昌夫,↑,,,1968
1968-05-20,1968,3,神様お願い,ザ・テンプターズ,↓,,,1968
1968-05-20,1968,4,恋のしずく,伊東ゆかり,↓,,,1968
1968-05-20,1968,5,ゆうべの秘密,小川知子,↑,,,1968
1968-05-20,1968,6,すてきなバレリ,モンキーズ,↓,,,1968
1968-05-20,1968,7,バラの恋人,ザ・ワイルド・ワンズ,↑,,,1968
1968-05-20,1968,8,悲しくてやりきれない,ザ・フォーク・クルセダーズ,↓,,,1968
1968-05-20,1968,9,伊勢佐木町ブルース,青江三奈,↑,,,1968
1968-05-20,1968,10,小樽のひとよ,鶴岡雅義と東京ロマンチカ,↑,,,1968
1968-05-20,1968,11,天使の誘惑,黛ジュン,↑,,,1968
1968-05-20,1968,12,マサチューセッツ,ビージーズ,↓,,,1968
1968-05-20,1968,13,盛り場ブルース,森進一,↓,,,1968
1968-05-20,1968,14,レディ・マドンナ,ザ・ビートルズ,↓,,,1968
1968-05-20,1968,15,白鳥の歌,ジャッキー吉川とブルーコメッツ,↑,,,1968
1968-05-20,1968,16,薩摩の女,北島三郎,↓,,,1968
1968-05-20,1968,17,涙のかわくまで,西田佐知子,↑,,,1968
1968-05-20,1968,18,雨の銀座,黒沢明とロス・プリモス,↓,,,1968
1968-05-20,1968,19,恋はみずいろ,ポール・モーリア,↑,,,1968
1968-05-20,1968,20,薔薇の涙,三田明,↑,,,1968
1968-05-27,1968,1,花の首飾り/銀河のロマンス,ザ・タイガース,←,,,1968
1968-05-27,1968,2,星影のワルツ,千昌夫,←,,,1968
1968-05-27,1968,3,天使の誘惑,黛ジュン,↑,,,1968
1968-05-27,1968,4,すてきなバレリ,モンキーズ,↑,,,1968
1968-05-27,1968,5,神様お願い,ザ・テンプターズ,↓,,,1968
1968-05-27,1968,6,恋のしずく,伊東ゆかり,↓,,,1968
1968-05-27,1968,7,伊勢佐木町ブルース,青江三奈,↑,,,1968
1968-05-27,1968,8,バラの恋人,ザ・ワイルド・ワンズ,↓,,,1968
1968-05-27,1968,9,小樽のひとよ,鶴岡雅義と東京ロマンチカ,↑,,,1968
1968-05-27,1968,10,ゆうべの秘密,小川知子,↓,,,1968
1968-05-27,1968,11,悲しくてやりきれない,ザ・フォーク・クルセダーズ,↓,,,1968
1968-05-27,1968,12,盛り場ブルース,森進一,↑,,,1968
1968-05-27,1968,13,新宿そだち,大木英夫・津山洋子,↑,,,1968
1968-05-27,1968,14,マサチューセッツ,ビージーズ,↓,,,1968
1968-05-27,1968,15,白鳥の歌,ジャッキー吉川とブルーコメッツ,←,,,1968
1968-05-27,1968,16,薩摩の女,北島三郎,←,,,1968
1968-05-27,1968,17,虹の中のレモン,ヴィレッジ・シンガーズ,↑,,,1968
1968-05-27,1968,18,レディ・マドンナ,ザ・ビートルズ,↓,,,1968
1968-05-27,1968,19,長い髪の少女,ザ・ゴールデン・カップス,↑,,,1968
1968-05-27,1968,20,薔薇の涙,三田明,←,,,1968
1968-06-03,1968,1,星影のワルツ,千昌夫,↑,,,1968
1968-06-03,1968,2,花の首飾り/銀河のロマンス,ザ・タイガース,↓,,,1968
1968-06-03,1968,3,小樽のひとよ,鶴岡雅義と東京ロマンチカ,↑,,,1968
1968-06-03,1968,4,天使の誘惑,黛ジュン,↓,,,1968
1968-06-03,1968,5,伊勢佐木町ブルース,青江三奈,↑,,,1968
1968-06-03,1968,6,神様お願い,ザ・テンプターズ,↓,,,1968
1968-06-03,1968,7,バラの恋人,ザ・ワイルド・ワンズ,↑,,,1968
1968-06-03,1968,8,恋のしずく,伊東ゆかり,↓,,,1968
1968-06-03,1968,9,すてきなバレリ,モンキーズ,↓,,,1968
1968-06-03,1968,10,ゆうべの秘密,小川知子,←,,,1968
1968-06-03,1968,11,悲しくてやりきれない,ザ・フォーク・クルセダーズ,←,,,1968
1968-06-03,1968,12,新宿そだち,大木英夫・津山洋子,↑,,,1968
1968-06-03,1968,13,盛り場ブルース,森進一,↓,,,1968
1968-06-03,1968,14,愛の園,布施明,↑,,,1968
1968-06-03,1968,15,思い出の指輪,ヴィレッジ・シンガーズ,↑,,,1968
1968-06-03,1968,16,恋のときめき,小川知子,↑,,,1968
1968-06-03,1968,17,たそがれの銀座,黒沢明とロス・プリモス,↑,,,1968
1968-06-03,1968,18,薩摩の女,北島三郎,↓,,,1968
1968-06-03,1968,19,マサチューセッツ,ビージーズ,↓,,,1968
1968-06-03,1968,20,白鳥の歌,ジャッキー吉川とブルーコメッツ,↓,,,1968
1968-06-10,1968,1,星影のワルツ,千昌夫,←,,,1968
1968-06-10,1968,2,花の首飾り/銀河のロマンス,ザ・タイガース,←,,,1968
1968-06-10,1968,3,小樽のひとよ,鶴岡雅義と東京ロマンチカ,←,,,1968
1968-06-10,1968,4,天使の誘惑,黛ジュン,←,,,1968
1968-06-10,1968,5,神様お願い,ザ・テンプターズ,↑,,,1968
1968-06-10,1968,6,すてきなバレリ,モンキーズ,↑,,,1968
1968-06-10,1968,7,伊勢佐木町ブルース,青江三奈,↓,,,1968
1968-06-10,1968,8,恋のしずく,伊東ゆかり,←,,,1968
1968-06-10,1968,9,バラの恋人,ザ・ワイルド・ワンズ,↓,,,1968
1968-06-10,1968,10,悲しくてやりきれない,ザ・フォーク・クルセダーズ,↑,,,1968
1968-06-10,1968,11,愛の園,布施明,↑,,,1968
1968-06-10,1968,12,新宿そだち,大木英夫・津山洋子,←,,,1968
1968-06-10,1968,13,思い出の指輪,ヴィレッジ・シンガーズ,↑,,,1968
1968-06-10,1968,14,たそがれの銀座,黒沢明とロス・プリモス,↑,,,1968
1968-06-10,1968,15,盛り場ブルース,森進一,↓,,,1968
1968-06-10,1968,16,白鳥の歌,ジャッキー吉川とブルーコメッツ,↑,,,1968
1968-06-10,1968,17,恋のときめき,小川知子,↓,,,1968
1968-06-10,1968,18,ゆうべの秘密,小川知子,↓,,,1968
1968-06-10,1968,19,薔薇の涙,三田明,↑,,,1968
1968-06-10,1968,20,薩摩の女,北島三郎,↓,,,1968
1968-06-17,1968,1,星影のワルツ,千昌夫,←,,,1968
1968-06-17,1968,2,花の首飾り/銀河のロマンス,ザ・タイガース,←,,,1968
1968-06-17,1968,3,天使の誘惑,黛ジュン,↑,,,1968
1968-06-17,1968,4,小樽のひとよ,鶴岡雅義と東京ロマンチカ,↓,,,1968
1968-06-17,1968,5,伊勢佐木町ブルース,青江三奈,↑,,,1968
1968-06-17,1968,6,バラの恋人,ザ・ワイルド・ワンズ,↑,,,1968
1968-06-17,1968,7,すてきなバレリ,モンキーズ,↓,,,1968
1968-06-17,1968,8,たそがれの銀座,黒沢明とロス・プリモス,↑,,,1968
1968-06-17,1968,9,愛の園,布施明,↑,,,1968
1968-06-17,1968,10,新宿そだち,大木英夫・津山洋子,↑,,,1968
1968-06-17,1968,11,神様お願い,ザ・テンプターズ,↓,,,1968
1968-06-17,1968,12,恋のしずく,伊東ゆかり,↓,,,1968
1968-06-17,1968,13,盛り場ブルース,森進一,↑,,,1968
1968-06-17,1968,14,小さなスナック,パープル・シャドウズ,↑,,,1968
1968-06-17,1968,15,悲しくてやりきれない,ザ・フォーク・クルセダーズ,↓,,,1968
1968-06-17,1968,16,恋のときめき,小川知子,↑,,,1968
1968-06-17,1968,17,思い出の指輪,ヴィレッジ・シンガーズ,↓,,,1968
1968-06-17,1968,18,白鳥の歌,ジャッキー吉川とブルーコメッツ,↓,,,1968
1968-06-17,1968,19,薩摩の女,北島三郎,↑,,,1968
1968-06-17,1968,20,長い髪の少女,ザ・ゴールデン・カップス,↑,,,1968
1968-06-24,1968,1,星影のワルツ,千昌夫,←,,,1968
1968-06-24,1968,2,小樽のひとよ,鶴岡雅義と東京ロマンチカ,↑,,,1968
1968-06-24,1968,3,天使の誘惑,黛ジュン,←,,,1968
1968-06-24,1968,4,花の首飾り/銀河のロマンス,ザ・タイガース,↓,,,1968
1968-06-24,1968,5,伊勢佐木町ブルース,青江三奈,←,,,1968
1968-06-24,1968,6,エメラルドの伝説,ザ・テンプターズ,↑,,,1968
1968-06-24,1968,7,たそがれの銀座,黒沢明とロス・プリモス,↑,,,1968
1968-06-24,1968,8,愛の園,布施明,↑,,,1968
1968-06-24,1968,9,星を見ないで,伊東ゆかり,↑,,,1968
1968-06-24,1968,10,小さなスナック,パープル・シャドウズ,↑,,,1968
1968-06-24,1968,11,新宿そだち,大木英夫・津山洋子,↓,,,1968
1968-06-24,1968,12,思い出の指輪,ヴィレッジ・シンガーズ,↑,,,1968
1968-06-24,1968,13,すてきなバレリ,モンキーズ,↓,,,1968
1968-06-24,1968,14,バラの恋人,ザ・ワイルド・ワンズ,↓,,,1968
1968-06-24,1968,15,悲しくてやりきれない,ザ・フォーク・クルセダーズ,↓,,,1968
1968-06-24,1968,16,盛り場ブルース,森進一,↓,,,1968
1968-06-24,1968,17,神様お願い,ザ・テンプターズ,↓,,,1968
1968-06-24,1968,18,恋のときめき,小川知子,↓,,,1968
1968-06-24,1968,19,ワーズ,ビージーズ,↑,,,1968
1968-06-24,1968,20,長い髪の少女,ザ・ゴールデン・カップス,←,,,1968
1968-07-01,1968,1,星影のワルツ,千昌夫,←,,,1968
1968-07-01,1968,2,エメラルドの伝説,ザ・テンプターズ,↑,,,1968
1968-07-01,1968,3,小樽のひとよ,鶴岡雅義と東京ロマンチカ,↓,,,1968
1968-07-01,1968,4,天使の誘惑,黛ジュン,↓,,,1968
1968-07-01,1968,5,花の首飾り/銀河のロマンス,ザ・タイガース,↓,,,1968
1968-07-01,1968,6,小さなスナック,パープル・シャドウズ,↑,,,1968
1968-07-01,1968,7,星を見ないで,伊東ゆかり,↑,,,1968
1968-07-01,1968,8,伊勢佐木町ブルース,青江三奈,↓,,,1968
1968-07-01,1968,9,愛の園,布施明,↓,,,1968
1968-07-01,1968,10,たそがれの銀座,黒沢明とロス・プリモス,↓,,,1968
1968-07-01,1968,11,新宿そだち,大木英夫・津山洋子,←,,,1968
1968-07-01,1968,12,キサナドゥの伝説,ディブ・ディー・グループ,↑,,,1968
1968-07-01,1968,13,サウンド・オブ・サイレンス,サイモンとガーファンクル,↑,,,1968
1968-07-01,1968,14,すてきなバレリ,モンキーズ,↓,,,1968
1968-07-01,1968,15,盛り場ブルース,森進一,↑,,,1968
1968-07-01,1968,16,恋のときめき,小川知子,↑,,,1968
1968-07-01,1968,17,長い髪の少女,ザ・ゴールデン・カップス,↑,,,1968
1968-07-01,1968,18,バラの恋人,ザ・ワイルド・ワンズ,↓,,,1968
1968-07-01,1968,19,薩摩の女,北島三郎,↑,,,1968
1968-07-01,1968,20,ワーズ,ビージーズ,↓,,,1968
1968-07-08,1968,1,エメラルドの伝説,ザ・テンプターズ,↑,,,1968
1968-07-08,1968,2,星影のワルツ,千昌夫,↓,,,1968
1968-07-08,1968,3,小樽のひとよ,鶴岡雅義と東京ロマンチカ,←,,,1968
1968-07-08,1968,4,天使の誘惑,黛ジュン,←,,,1968
1968-07-08,1968,5,星を見ないで,伊東ゆかり,↑,,,1968
1968-07-08,1968,6,小さなスナック,パープル・シャドウズ,←,,,1968
1968-07-08,1968,7,新宿そだち,大木英夫・津山洋子,↑,,,1968
1968-07-08,1968,8,たそがれの銀座,黒沢明とロス・プリモス,↑,,,1968
1968-07-08,1968,9,花の首飾り/銀河のロマンス,ザ・タイガース,↓,,,1968
1968-07-08,1968,10,愛の園,布施明,↓,,,1968
1968-07-08,1968,11,サウンド・オブ・サイレンス,サイモンとガーファンクル,↑,,,1968
1968-07-08,1968,12,キサナドゥの伝説,ディブ・ディー・グループ,←,,,1968
1968-07-08,1968,13,伊勢佐木町ブルース,青江三奈,↓,,,1968
1968-07-08,1968,14,長い髪の少女,ザ・ゴールデン・カップス,↑,,,1968
1968-07-08,1968,15,思案橋ブルース,高橋勝とコロラティーノ,↑,,,1968
1968-07-08,1968,16,恋のときめき,小川知子,←,,,1968
1968-07-08,1968,17,すてきなバレリ,モンキーズ,↓,,,1968
1968-07-08,1968,18,バラの恋人,ザ・ワイルド・ワンズ,←,,,1968
1968-07-08,1968,19,真珠の涙,ザ・スパイダース,↑,,,1968
1968-07-08,1968,20,キサナドゥの伝説,ザ・ジャガーズ,↑,,,1968
1968-07-15,1968,1,エメラルドの伝説,ザ・テンプターズ,←,,,1968
1968-07-15,1968,2,星影のワルツ,千昌夫,←,,,1968
1968-07-15,1968,3,天使の誘惑,黛ジュン,↑,,,1968
1968-07-15,1968,4,小樽のひとよ,鶴岡雅義と東京ロマンチカ,↓,,,1968
1968-07-15,1968,5,小さなスナック,パープル・シャドウズ,↑,,,1968
1968-07-15,1968,6,サウンド・オブ・サイレンス,サイモンとガーファンクル,↑,,,1968
1968-07-15,1968,7,シーシーシー,ザ・タイガース,初,,,1968
1968-07-15,1968,8,星を見ないで,伊東ゆかり,↓,,,1968
1968-07-15,1968,9,新宿そだち,大木英夫・津山洋子,↓,,,1968
1968-07-15,1968,10,たそがれの銀座,黒沢明とロス・プリモス,↓,,,1968
1968-07-15,1968,11,キサナドゥの伝説,ディブ・ディー・グループ,↑,,,1968
1968-07-15,1968,12,愛の園,布施明,↓,,,1968
1968-07-15,1968,13,伊勢佐木町ブルース,青江三奈,←,,,1968
1968-07-15,1968,14,花と蝶,森進一,↑,,,1968
1968-07-15,1968,15,花の首飾り/銀河のロマンス,ザ・タイガース,↓,,,1968
1968-07-15,1968,16,思案橋ブルース,高橋勝とコロラティーノ,↓,,,1968
1968-07-15,1968,17,恋のときめき,小川知子,↓,,,1968
1968-07-15,1968,18,長い髪の少女,ザ・ゴールデン・カップス,↓,,,1968
1968-07-15,1968,19,悲しき雨音,ザ・カスケーズ,↑,,,1968
1968-07-15,1968,20,草原の輝き,ジャッキー吉川とブルーコメッツ,↑,,,1968
1968-07-22,1968,1,シーシーシー,ザ・タイガース,↑,,,1968
1968-07-22,1968,2,エメラルドの伝説,ザ・テンプターズ,↓,,,1968
1968-07-22,1968,3,星影のワルツ,千昌夫,↓,,,1968
1968-07-22,1968,4,小樽のひとよ,鶴岡雅義と東京ロマンチカ,←,,,1968
1968-07-22,1968,5,星を見ないで,伊東ゆかり,↑,,,1968
1968-07-22,1968,6,小さなスナック,パープル・シャドウズ,↓,,,1968
1968-07-22,1968,7,天使の誘惑,黛ジュン,↓,,,1968
1968-07-22,1968,8,サウンド・オブ・サイレンス,サイモンとガーファンクル,↓,,,1968
1968-07-22,1968,9,新宿そだち,大木英夫・津山洋子,←,,,1968
1968-07-22,1968,10,たそがれの銀座,黒沢明とロス・プリモス,←,,,1968
1968-07-22,1968,11,愛の園,布施明,↑,,,1968
1968-07-22,1968,12,キサナドゥの伝説,ディブ・ディー・グループ,↓,,,1968
1968-07-22,1968,13,思案橋ブルース,高橋勝とコロラティーノ,↑,,,1968
1968-07-22,1968,14,伊勢佐木町ブルース,青江三奈,↓,,,1968
1968-07-22,1968,15,草原の輝き,ジャッキー吉川とブルーコメッツ,↑,,,1968
1968-07-22,1968,16,恋のときめき,小川知子,↑,,,1968
1968-07-22,1968,17,花と蝶,森進一,↓,,,1968
1968-07-22,1968,18,艶歌,水前寺清子,↑,,,1968
1968-07-22,1968,19,ドッグ・オブ・ベイ,オーティス・レディング,↑,,,1968
1968-07-22,1968,20,キサナドゥの伝説,ザ・ジャガーズ,↑,,,1968
1968-07-29,1968,1,シーシーシー,ザ・タイガース,←,,,1968
1968-07-29,1968,2,小樽のひとよ,鶴岡雅義と東京ロマンチカ,↑,,,1968
1968-07-29,1968,3,エメラルドの伝説,ザ・テンプターズ,↓,,,1968
1968-07-29,1968,4,星影のワルツ,千昌夫,↓,,,1968
1968-07-29,1968,5,サウンド・オブ・サイレンス,サイモンとガーファンクル,↑,,,1968
1968-07-29,1968,6,天使の誘惑,黛ジュン,↑,,,1968
1968-07-29,1968,7,小さなスナック,パープル・シャドウズ,↓,,,1968
1968-07-29,1968,8,星を見ないで,伊東ゆかり,↓,,,1968
1968-07-29,1968,9,新宿そだち,大木英夫・津山洋子,←,,,1968
1968-07-29,1968,10,たそがれの銀座,黒沢明とロス・プリモス,←,,,1968
1968-07-29,1968,11,キサナドゥの伝説,ディブ・ディー・グループ,↑,,,1968
1968-07-29,1968,12,愛の園,布施明,↓,,,1968
1968-07-29,1968,13,思案橋ブルース,高橋勝とコロラティーノ,←,,,1968
1968-07-29,1968,14,伊勢佐木町ブルース,青江三奈,←,,,1968
1968-07-29,1968,15,草原の輝き,ジャッキー吉川とブルーコメッツ,←,,,1968
1968-07-29,1968,16,恋のときめき,小川知子,←,,,1968
1968-07-29,1968,17,花と蝶,森進一,←,,,1968
1968-07-29,1968,18,花のヤングタウン,ザ・ワイルド・ワンズ,↑,,,1968
1968-07-29,1968,19,サイモンセッズ,1910フルーツガムカンパニー,↑,,,1968
1968-07-29,1968,20,釧路の夜,美川憲一,↑,,,1968
1968-08-05,1968,1,シーシーシー,ザ・タイガース,←,,,1968
1968-08-05,1968,2,星影のワルツ,千昌夫,↑,,,1968
1968-08-05,1968,3,小樽のひとよ,鶴岡雅義と東京ロマンチカ,↓,,,1968
1968-08-05,1968,4,エメラルドの伝説,ザ・テンプターズ,↓,,,1968
1968-08-05,1968,5,サウンド・オブ・サイレンス,サイモンとガーファンクル,←,,,1968
1968-08-05,1968,6,星を見ないで,伊東ゆかり,↑,,,1968
1968-08-05,1968,7,小さなスナック,パープル・シャドウズ,←,,,1968
1968-08-05,1968,8,新宿そだち,大木英夫・津山洋子,↑,,,1968
1968-08-05,1968,9,天使の誘惑,黛ジュン,↓,,,1968
1968-08-05,1968,10,愛の園,布施明,↑,,,1968
1968-08-05,1968,11,キサナドゥの伝説,ディブ・ディー・グループ,←,,,1968
1968-08-05,1968,12,ドッグ・オブ・ベイ,オーティス・レディング,↑,,,1968
1968-08-05,1968,13,たそがれの銀座,黒沢明とロス・プリモス,↓,,,1968
1968-08-05,1968,14,思案橋ブルース,高橋勝とコロラティーノ,↓,,,1968
1968-08-05,1968,15,花と蝶,森進一,↑,,,1968
